id,Co.name,typename,type,color,popCng,medHome,houseBuilt,miles,hhIncome,nhWhite,uninsured,someColl,health
48229,"Hudspeth Co., Texas",Hispanic Centers,8,1F8FBA,1319,44100,1984,834,39683,17.64972777,30.96246973,18.91625616,33.90842481
48247,"Jim Hogg Co., Texas",Hispanic Centers,8,1F8FBA,-52,61800,1978,246,32319,5.594002307,19.7592068,49.65986395,31.39338721
48249,"Jim Wells Co., Texas",Hispanic Centers,8,1F8FBA,-14,73800,1976,977,40681,17.82437425,19.12725598,44.06386067,26.70287321
48261,"Kenedy Co., Texas",Hispanic Centers,8,1F8FBA,29,21300,1958,82,38031,20.86330935,20.11661808,17.55725191,26.74455433
48271,"Kinney Co., Texas",Hispanic Centers,8,1F8FBA,169,64200,1980,298,42650,37.14285714,20.62420919,46.36752137,26.90182208
48273,"Kleberg Co., Texas",Hispanic Centers,8,1F8FBA,-932,86800,1971,499,41257,20.33260422,20.96599691,63.44882306,27.56040476
48279,"Lamb Co., Texas",Hispanic Centers,8,1F8FBA,-818,62700,1962,1670,41099,38.8342165,24.29357798,49.67447917,26.57957412
48283,"La Salle Co., Texas",Hispanic Centers,8,1F8FBA,645,70800,1980,539,41518,11.99894515,16.96537678,27.63337893,30.03375479
48295,"Lipscomb Co., Texas",Hispanic Centers,8,1F8FBA,53,92400,1970,654,54091,61.98934281,24.36946149,49.0104773,16.08686389
48305,"Lynn Co., Texas",Hispanic Centers,8,1F8FBA,-38,76800,1966,1271,44567,49.25755248,20.55260361,53.19767442,22.73275762
48317,"Martin Co., Texas",Hispanic Centers,8,1F8FBA,954,120500,1973,760,59907,49.60895841,21.08843537,44.7761194,19.41599054
48321,"Matagorda Co., Texas",Hispanic Centers,8,1F8FBA,-150,102200,1975,1051,46801,43.83550489,20.01816589,44.29138454,22.89241501
48323,"Maverick Co., Texas",Hispanic Centers,8,1F8FBA,4227,95100,1989,482,33507,2.760409509,27.47144068,51.16311857,34.91055466
48325,"Medina Co., Texas",Hispanic Centers,8,1F8FBA,4915,134400,1989,1263,56173,43.80018376,16.58911181,55.90936926,19.31225499
48329,"Midland Co., Texas",Hispanic Centers,8,1F8FBA,35706,187400,1983,1405,76307,45.53556823,17.4711553,59.50103249,17.93503344
48341,"Moore Co., Texas",Hispanic Centers,8,1F8FBA,-419,106400,1976,641,51444,32.19894103,25.78164783,43.56093345,22.38729075
48355,"Nueces Co., Texas",Hispanic Centers,8,1F8FBA,22042,122400,1977,2610,51910,29.37702958,18.25425287,57.00917146,22.15383046
48357,"Ochiltree Co., Texas",Hispanic Centers,8,1F8FBA,-276,102400,1972,937,58962,42.77772263,26.61572052,46.7853251,19.99927912
48369,"Parmer Co., Texas",Hispanic Centers,8,1F8FBA,-405,86200,1971,1367,48189,34.16988417,25.11842729,36.59035159,23.11323277
48371,"Pecos Co., Texas",Hispanic Centers,8,1F8FBA,166,68600,1972,1338,44352,25.55328131,21.62819975,33.60135421,20.24910281
48375,"Potter Co., Texas",Hispanic Centers,8,1F8FBA,-1430,89000,1963,1217,43778,44.06100052,23.07013763,46.68574432,21.95932249
48377,"Presidio Co., Texas",Hispanic Centers,8,1F8FBA,-869,50700,1982,520,29761,11.80827278,28.92455267,47.73722628,32.34707987
48383,"Reagan Co., Texas",Hispanic Centers,8,1F8FBA,374,88400,1977,391,58168,27.14285714,21.72284644,42.93838863,23.57661062
48389,"Reeves Co., Texas",Hispanic Centers,8,1F8FBA,1912,52900,1965,1170,40694,17.94385184,20.83624389,38.28671329,25.51815385
48391,"Refugio Co., Texas",Hispanic Centers,8,1F8FBA,-351,80800,1968,427,42898,41.92967885,17.02980652,55.43905636,21.03931797
48409,"San Patricio Co., Texas",Hispanic Centers,8,1F8FBA,2091,105400,1977,1293,50752,38.2518783,18.5285532,50.21131721,21.33341848
48413,"Schleicher Co., Texas",Hispanic Centers,8,1F8FBA,-566,72900,1974,416,45821,44.58513829,22.74339771,52.30769231,17.25699093
48415,"Scurry Co., Texas",Hispanic Centers,8,1F8FBA,-53,89800,1964,1029,51772,52.79765396,17.61299541,50.79816313,18.3854486
48421,"Sherman Co., Texas",Hispanic Centers,8,1F8FBA,45,86800,1964,655,49349,53.27681774,27.59017652,43.82716049,17.61581208
48427,"Starr Co., Texas",Hispanic Centers,8,1F8FBA,3557,67200,1990,786,28377,3.306233903,28.19905213,34.04913788,40.73235516
48431,"Sterling Co., Texas",Hispanic Centers,8,1F8FBA,168,66100,1977,176,55690,55.28957529,19.04761905,57.58754864,22.17158236
48435,"Sutton Co., Texas",Hispanic Centers,8,1F8FBA,-370,95500,1973,442,57986,36.18263871,20.68748029,53.83817427,18.2211239
48437,"Swisher Co., Texas",Hispanic Centers,8,1F8FBA,-397,70800,1959,1349,41264,46.45375915,22.94782926,40.63116371,22.85980643
48449,"Titus Co., Texas",Hispanic Centers,8,1F8FBA,699,96300,1985,773,47097,45.14344761,24.30580729,44.56508017,22.98869175
48461,"Upton Co., Texas",Hispanic Centers,8,1F8FBA,322,62900,1970,365,56448,42.28774229,20.53968254,44.67618002,22.05250343
48463,"Uvalde Co., Texas",Hispanic Centers,8,1F8FBA,441,77800,1978,766,39610,26.53693056,22.5232094,55.58453513,27.72614518
48465,"Val Verde Co., Texas",Hispanic Centers,8,1F8FBA,329,94500,1981,869,41441,14.86027843,22.52146566,52.26226385,28.10170652
48473,"Waller Co., Texas",Hispanic Centers,8,1F8FBA,9849,157600,1992,936,55224,42.87719025,23.85323396,48.60826852,19.32603446
48475,"Ward Co., Texas",Hispanic Centers,8,1F8FBA,1062,85600,1968,610,53242,39.91457462,19.43060498,43.38870432,21.53653526
48479,"Webb Co., Texas",Hispanic Centers,8,1F8FBA,25606,115500,1992,1590,41979,3.508446327,27.50945538,45.06541326,35.91879527
48481,"Wharton Co., Texas",Hispanic Centers,8,1F8FBA,339,115700,1974,1486,46194,44.31948151,21.54283065,51.17288416,21.73927685
48489,"Willacy Co., Texas",Hispanic Centers,8,1F8FBA,-621,49100,1977,766,30392,8.876945886,22.81144781,31.11217641,37.76231857
48501,"Yoakum Co., Texas",Hispanic Centers,8,1F8FBA,712,81900,1976,750,58363,30.91736695,23.58160796,51.21834687,21.20087931
48505,"Zapata Co., Texas",Hispanic Centers,8,1F8FBA,172,60700,1988,294,32172,4.936461388,28.94589178,41.08967083,35.43779378
48507,"Zavala Co., Texas",Hispanic Centers,8,1F8FBA,306,39900,1977,477,28867,5.097087379,20.13937986,35.81765557,39.57589428
53001,"Adams Co., Washington",Hispanic Centers,8,1F8FBA,1031,150300,1973,2097,48056,34.16384702,12.59170892,36.45042309,23.88210449
53017,"Douglas Co., Washington",Hispanic Centers,8,1F8FBA,4480,229100,1982,2060,54580,64.27941352,9.821954958,52.55746531,15.10550083
53021,"Franklin Co., Washington",Hispanic Centers,8,1F8FBA,16184,177400,1993,1526,61285,40.34626866,11.82661434,47.50182699,19.24434192
53025,"Grant Co., Washington",Hispanic Centers,8,1F8FBA,8207,161700,1981,3329,55807,53.86725236,11.53326685,45.87522557,20.10391615
53077,"Yakima Co., Washington",Hispanic Centers,8,1F8FBA,8206,163500,1973,4906,47573,43.18306268,13.20507694,41.93042579,21.15651652
16005,"Bannock Co., Idaho",LDS Enclaves,12,3A2C70,4296,148300,1974,1130,51093,84.04813004,9.816219576,66.91862474,16.90503796
16007,"Bear Lake Co., Idaho",LDS Enclaves,12,3A2C70,64,142100,1975,793,51343,93.38088918,9.834324554,53.2517215,14.27137252
16011,"Bingham Co., Idaho",LDS Enclaves,12,3A2C70,631,147400,1976,2053,52697,73.7757746,14.48205981,64.03574088,19.04175016
16019,"Bonneville Co., Idaho",LDS Enclaves,12,3A2C70,12560,161000,1981,1855,55744,83.06732405,9.330616278,67.09111096,15.01898678
16023,"Butte Co., Idaho",LDS Enclaves,12,3A2C70,-282,110700,1974,1121,45226,92.08301307,14,66.72504378,15.34512257
16029,"Caribou Co., Idaho",LDS Enclaves,12,3A2C70,97,130600,1971,1157,58739,91.81120273,9.245182959,60.01267427,13.39905398
16041,"Franklin Co., Idaho",LDS Enclaves,12,3A2C70,940,168200,1976,664,55056,91.10881746,13.03585518,52.71774722,14.34276366
16043,"Fremont Co., Idaho",LDS Enclaves,12,3A2C70,-68,157700,1979,1293,48581,84.93966702,14.86195418,53.98671096,15.70239348
16051,"Jefferson Co., Idaho",LDS Enclaves,12,3A2C70,3297,166200,1986,999,59869,86.86985868,12.83689686,65.24212369,15.11144166
16065,"Madison Co., Idaho",LDS Enclaves,12,3A2C70,1753,190500,1994,630,40666,88.75348101,8.785893073,84.58458459,18.04862579
16071,"Oneida Co., Idaho",LDS Enclaves,12,3A2C70,202,151600,1971,1014,60264,93.49446578,10.94975312,51.98412698,14.14050329
32017,"Lincoln Co., Nevada",LDS Enclaves,12,3A2C70,-138,132900,1980,3361,54844,84.39594103,12.75565124,57.29774812,14.89088008
49001,"Beaver Co., Utah",LDS Enclaves,12,3A2C70,-49,147300,1975,1223,51187,84.68524898,12.02346041,53.5286285,12.06180179
49003,"Box Elder Co., Utah",LDS Enclaves,12,3A2C70,4972,179600,1978,2050,63624,87.0929566,8.366672465,63.48837209,12.61934338
49007,"Carbon Co., Utah",LDS Enclaves,12,3A2C70,-1134,129900,1971,1275,47627,83.21754127,9.396583061,68.4021544,15.16592535
49009,"Daggett Co., Utah",LDS Enclaves,12,3A2C70,-81,202900,1989,486,55521,93.29446064,9.74025974,77.16535433,8.868064275
49013,"Duchesne Co., Utah",LDS Enclaves,12,3A2C70,1359,178100,1986,1746,60569,85.18925397,13.65730337,53.26568266,14.06543498
49015,"Emery Co., Utah",LDS Enclaves,12,3A2C70,-962,136200,1975,1595,52877,91.01915253,8.724832215,67.73231032,13.56882076
49017,"Garfield Co., Utah",LDS Enclaves,12,3A2C70,-92,166300,1977,1629,50945,88.34186688,14.71768799,63.06976744,14.30789702
49021,"Iron Co., Utah",LDS Enclaves,12,3A2C70,6612,183100,1990,2040,48168,85.74537754,11.93490902,68.06694561,14.35770453
49023,"Juab Co., Utah",LDS Enclaves,12,3A2C70,1309,175800,1979,1653,60078,92.50666667,10.19661159,55.29061103,12.73787989
49025,"Kane Co., Utah",LDS Enclaves,12,3A2C70,584,190200,1992,1440,49982,91.1457645,8.618127786,74.77183833,12.14025273
49027,"Millard Co., Utah",LDS Enclaves,12,3A2C70,503,150300,1974,2731,56215,82.64013061,13.11947753,57.7131783,13.23010275
49031,"Piute Co., Utah",LDS Enclaves,12,3A2C70,-112,143800,1971,532,41334,89.57746479,12.8054741,44.3254818,13.56774372
49033,"Rich Co., Utah",LDS Enclaves,12,3A2C70,200,160400,1985,459,58807,91.63529904,10.18567639,72.89156627,13.30910604
49039,"Sanpete Co., Utah",LDS Enclaves,12,3A2C70,2801,169400,1980,1274,52251,85.60346263,12.6876152,61.4833544,14.83207961
49041,"Sevier Co., Utah",LDS Enclaves,12,3A2C70,738,152800,1976,1652,52668,91.76674798,10.56237511,61.36408829,13.35440668
49045,"Tooele Co., Utah",LDS Enclaves,12,3A2C70,11689,196300,1993,2130,72198,83.24240987,8.077505917,62.55961398,14.13510712
49047,"Uintah Co., Utah",LDS Enclaves,12,3A2C70,2850,194800,1987,2956,57355,81.71834993,12.92370932,50.85774865,14.23741096
49049,"Utah Co., Utah",LDS Enclaves,12,3A2C70,105574,256900,1993,3203,70461,82.44218164,7.898538733,79.31133336,11.92277947
49051,"Wasatch Co., Utah",LDS Enclaves,12,3A2C70,9715,357300,1998,816,83344,83.38939762,12.44994673,72.07533051,11.24915583
49053,"Washington Co., Utah",LDS Enclaves,12,3A2C70,33585,240300,1997,2066,55518,84.56918304,11.64600401,67.41432502,11.45968132
49055,"Wayne Co., Utah",LDS Enclaves,12,3A2C70,-88,175800,1980,1063,43805,90.73188672,13.61702128,69.72318339,11.72857341
56003,"Big Horn Co., Wyoming",LDS Enclaves,12,3A2C70,212,151900,1966,999,50380,88.13203427,17.66631468,69.09735909,14.93617848
56023,"Lincoln Co., Wyoming",LDS Enclaves,12,3A2C70,1328,205900,1985,1191,65137,92.49935116,13.28339576,66.66666667,12.14923251
56041,"Uinta Co., Wyoming",LDS Enclaves,12,3A2C70,-822,178400,1982,738,67404,87.4749939,12.56897609,55.8918101,15.88575499
2013,"Aleutians East Borough, Alaska",Native American Lands,9,EACD3F,374,124700,1982,185,69375,9.910979229,33.45370978,41.97916667,16.74102301
2016,"Aleutians West Census Area, Alaska",Native American Lands,9,EACD3F,162,238800,1980,328,80290,23.26913066,22.27897839,53.06016598,15.17638348
2050,"Bethel Census Area, Alaska",Native American Lands,9,EACD3F,1203,152600,1985,435,45582,9.841779155,23.89810931,33.78611471,26.27061151
2070,"Dillingham Census Area, Alaska",Native American Lands,9,EACD3F,153,189500,1985,483,52641,15.3892944,20.85821721,46.75632911,22.12080904
2158,"Kusilvak Census Area, Alaska",Native American Lands,9,EACD3F,844,88600,1985,#N/A,31250,3.63326018,22.20316623,24.09638554,37.94839327
2164,"Lake and Peninsula Borough, Alaska",Native American Lands,9,EACD3F,-48,118500,NA,174,47644,22.22222222,27.99717913,48.11594203,23.97352374
2180,"Nome Census Area, Alaska",Native American Lands,9,EACD3F,516,143000,1982,493,53877,14.8069751,21.50704694,38.77159309,26.02367533
2185,"North Slope Borough, Alaska",Native American Lands,9,EACD3F,442,153900,1984,317,82736,31.08771212,19.61521451,49.64539007,16.59579701
2188,"Northwest Arctic Borough, Alaska",Native American Lands,9,EACD3F,148,145800,1981,296,53060,10.78865174,24.03859799,31.22807018,25.55922061
2290,"Yukon-Koyukuk Census Area, Alaska",Native American Lands,9,EACD3F,-261,80600,1982,1300,37907,21.91985089,27.56024096,45.94389689,23.97820843
4001,"Apache Co., Ariz.",Native American Lands,9,EACD3F,301,72800,1986,5464,33053,18.15769628,19.51417794,49.93583084,26.15931018
4009,"Graham Co., Ariz.",Native American Lands,9,EACD3F,853,123500,1984,1769,46378,51.01158384,10.24486064,52.80252946,21.38923871
4017,"Navajo Co., Ariz.",Native American Lands,9,EACD3F,2957,115100,1987,5267,40883,41.67186754,13.91126988,51.91499877,23.79440337
27087,"Mahnomen Co., Minn.",Native American Lands,9,EACD3F,106,97300,1973,727,43591,45.22873481,8.369050305,56.38686131,21.41376182
30003,"Big Horn Co., Mont.",Native American Lands,9,EACD3F,473,100000,1975,1217,41957,27.22305389,18.4859928,50.2970297,25.56143239
30005,"Blaine Co., Mont.",Native American Lands,9,EACD3F,316,85800,1971,1585,37653,45.42337508,16.84594348,55.90230665,21.31709266
30015,"Chouteau Co., Mont.",Native American Lands,9,EACD3F,-68,123000,1961,2274,42598,76.53078925,15.94771242,72.41948803,17.45474684
30035,"Glacier Co., Mont.",Native American Lands,9,EACD3F,348,105000,1976,1053,38345,30.89442815,21.01894521,45.8805513,23.05316749
30085,"Roosevelt Co., Mont.",Native American Lands,9,EACD3F,634,116400,1970,1461,42379,34.24941431,17.85054404,46.94474936,24.45757967
30087,"Rosebud Co., Mont.",Native American Lands,9,EACD3F,-172,118600,1976,1409,54998,55.21193772,12.74007683,56.74876847,18.9513889
31173,"Thurston Co., Nebraska",Native American Lands,9,EACD3F,364,79100,1974,707,45328,35.94074484,17.29323308,56.63538874,22.64726796
32021,"Mineral Co., Nevada",Native American Lands,9,EACD3F,-256,90900,1974,1359,45589,61.54363922,12.41671714,41.84184184,19.93089321
35031,"McKinley Co., New Mexico",Native American Lands,9,EACD3F,805,62800,1983,2443,31746,8.562096908,16.51712391,47.78455394,26.1603267
35045,"San Juan Co., New Mexico",Native American Lands,9,EACD3F,-5002,143300,1983,3205,46977,38.44366009,14.00262562,54.57718929,19.33435401
37155,"Robeson Co., North Carolina",Native American Lands,9,EACD3F,-2398,72100,1983,2036,33714,25.28241558,18.37106546,45.74554174,29.46273457
38005,"Benson Co., North Dakota",Native American Lands,9,EACD3F,302,68900,1970,1744,41941,40.88811995,14.47300328,53.51426583,25.32792884
38079,"Rolette Co., North Dakota",Native American Lands,9,EACD3F,362,73700,1978,1260,40777,18.14740899,16.98907956,70.49422906,26.59471104
38085,"Sioux Co., North Dakota",Native American Lands,9,EACD3F,204,76300,1979,597,34705,12.2714808,13.6192626,47.57462687,32.12296821
40001,"Adair Co., Oklahoma",Native American Lands,9,EACD3F,-601,81200,1981,895,33187,40.12049843,22.53642742,36.16346333,27.86958056
46007,"Bennett Co., South Dakota",Native American Lands,9,EACD3F,37,69000,1972,707,35529,33.00521135,20.86926526,44.03444034,23.69965641
46017,"Buffalo Co., South Dakota",Native American Lands,9,EACD3F,123,51400,1980,349,22679,15.2076038,17.88300836,38.78406709,30.80408586
46023,"Charles Mix Co., South Dakota",Native American Lands,9,EACD3F,207,89900,1965,1873,42196,62.9613916,16.94915254,54.81763745,16.71020143
46031,"Corson Co., South Dakota",Native American Lands,9,EACD3F,117,53300,1974,1417,30446,29.26481085,18.6913229,44.64668094,28.65545765
46041,"Dewey Co., South Dakota",Native American Lands,9,EACD3F,603,65700,1978,935,37621,20.10282776,18.87846737,45.79150579,22.85848445
46071,"Jackson Co., South Dakota",Native American Lands,9,EACD3F,277,55800,1975,1060,32023,40.9242931,21.21431153,58.79478827,22.93761685
46085,"Lyman Co., South Dakota",Native American Lands,9,EACD3F,66,81700,1975,1396,43798,55.86577869,17.71481943,59.68645017,17.21087509
46095,"Mellette Co., South Dakota",Native American Lands,9,EACD3F,-1,45300,1972,705,32358,38.84099617,18.77962085,37.6443418,25.02081555
46102,"Oglala Lakota Co., South Dakota",Native American Lands,9,EACD3F,723,18700,1980,#N/A,34411,4.465654173,15.51764614,46.2545252,33.40612629
46109,"Roberts Co., South Dakota",Native American Lands,9,EACD3F,300,95700,1970,1870,44020,56.87877019,18.01779535,58.88040713,16.22018267
46121,"Todd Co., South Dakota",Native American Lands,9,EACD3F,673,38500,1980,810,29046,8.156979632,16.94857916,48.54859066,29.90873047
46137,"Ziebach Co., South Dakota",Native American Lands,9,EACD3F,-59,57100,1984,833,29985,24.38316401,18.19632881,41.51212554,28.42807412
49037,"San Juan Co., Utah",Native American Lands,9,EACD3F,704,136600,1984,4088,43962,43.98932014,17.11192839,56.89004932,20.91016579
55078,"Menominee Co., Wisconsin",Native American Lands,9,EACD3F,426,85400,1984,452,36936,11.26760563,11.15495922,51.83946488,32.47431014
2195,"Petersburg Borough, Alaska",Rural Middle America,10,3A9C9B,14,205000,1976,266,59176,71.10637001,21.35958395,58.89046942,13.15746697
2275,"Wrangell City and Borough, Alaska",Rural Middle America,10,3A9C9B,138,194000,1977,141,55696,68.70289568,18.98928025,67.9916318,15.62533313
8009,"Baca Co., Colo.",Rural Middle America,10,3A9C9B,-202,79800,1964,1954,35725,84.952274,14.36825886,73.10344828,15.78931062
8017,"Cheyenne Co., Colo.",Rural Middle America,10,3A9C9B,43,90000,1973,1235,50571,85.04065041,13.42465753,59.8,12.28980425
8075,"Logan Co., Colo.",Rural Middle America,10,3A9C9B,-1181,148700,1964,2186,50246,77.13737669,10.67825856,55.50974513,13.7165516
8121,"Washington Co., Colo.",Rural Middle America,10,3A9C9B,97,120300,1957,2560,48325,86.16848927,9.874863983,73.2381802,12.40961763
16069,"Nez Perce Co., Idaho",Rural Middle America,10,3A9C9B,1138,172500,1972,1024,54729,86.9555528,10.99712248,66.76436721,15.30171091
17005,"Bond Co., Ill.",Rural Middle America,10,3A9C9B,-1138,115200,1973,846,54831,87.5029502,5.981708824,56.76122931,16.79726176
17011,"Bureau Co., Ill.",Rural Middle America,10,3A9C9B,-1987,106800,1955,1797,55632,87.74178022,6.474573691,59.29993137,15.07733769
17015,"Carroll Co., Ill.",Rural Middle America,10,3A9C9B,-1079,99400,1957,829,49744,93.00867888,6.585566633,56.33144003,13.90980009
17021,"Christian Co., Ill.",Rural Middle America,10,3A9C9B,-2132,87500,1958,1582,52817,95.10905686,5.836240348,55.79167179,14.70491487
17027,"Clinton Co., Ill.",Rural Middle America,10,3A9C9B,-123,142900,1977,1068,65586,91.46860212,4.530049327,65.07441673,12.75095101
17033,"Crawford Co., Ill.",Rural Middle America,10,3A9C9B,-1011,82900,1962,957,49712,90.8601867,5.776173285,63.45772132,15.064896
17035,"Cumberland Co., Ill.",Rural Middle America,10,3A9C9B,-237,94000,1973,820,55622,96.55298863,5.973025048,56.97445973,15.19311223
17039,"De Witt Co., Ill.",Rural Middle America,10,3A9C9B,-789,98000,1962,865,56091,94.42980805,5.07695842,61.00795756,13.90100674
17041,"Douglas Co., Ill.",Rural Middle America,10,3A9C9B,-498,102700,1964,949,54538,89.99392344,9.063462723,52.7638191,15.29120354
17045,"Edgar Co., Ill.",Rural Middle America,10,3A9C9B,-1216,80000,1960,1261,46916,96.79132041,6.022965263,61.21378621,15.79408104
17049,"Effingham Co., Ill.",Rural Middle America,10,3A9C9B,-38,137300,1976,1192,60061,95.7898746,5.115570051,64.96332518,13.16697089
17051,"Fayette Co., Ill.",Rural Middle America,10,3A9C9B,-726,84000,1966,1520,45193,91.52589056,6.997228211,49.98181157,16.7609589
17053,"Ford Co., Ill.",Rural Middle America,10,3A9C9B,-817,100600,1955,1048,55356,93.83283133,5.73922734,62.38348868,15.81937713
17057,"Fulton Co., Ill.",Rural Middle America,10,3A9C9B,-2225,84800,1956,1561,49315,91.60068357,6.186511877,61.1247216,15.71114433
17061,"Greene Co., Ill.",Rural Middle America,10,3A9C9B,-842,76900,1951,912,47188,96.31850615,6.298757585,49.74259974,15.83836061
17067,"Hancock Co., Ill.",Rural Middle America,10,3A9C9B,-1260,85100,1958,1604,52625,96.14317425,5.286437897,61.53037076,14.67844913
17073,"Henry Co., Ill.",Rural Middle America,10,3A9C9B,-1395,115800,1958,1768,58675,90.5327603,5.430749682,64.1025641,14.22759653
17075,"Iroquois Co., Ill.",Rural Middle America,10,3A9C9B,-2115,96800,1958,2411,50131,89.87659636,7.006052941,55.51768906,16.19026913
17079,"Jasper Co., Ill.",Rural Middle America,10,3A9C9B,-90,99000,1972,1074,55240,96.98266862,6.106080207,65.65320665,12.87494673
17083,"Jersey Co., Ill.",Rural Middle America,10,3A9C9B,-1139,135400,1975,696,58928,95.67476414,4.836953407,69.14110429,13.47635732
17091,"Kankakee Co., Ill.",Rural Middle America,10,3A9C9B,-3426,140100,1970,1766,57706,71.79873181,6.648392388,59.68797935,17.75269392
17095,"Knox Co., Ill.",Rural Middle America,10,3A9C9B,-2813,81700,1956,1615,44686,82.89821873,5.844033487,56.13170858,17.20404854
17099,"LaSalle Co., Ill.",Rural Middle America,10,3A9C9B,-4485,126100,1961,2677,56854,85.30167989,5.806363729,58.88373155,15.57437784
17101,"Lawrence Co., Ill.",Rural Middle America,10,3A9C9B,-1138,72400,1957,842,45235,84.37654626,6.215901977,47.98387097,17.93660137
17103,"Lee Co., Ill.",Rural Middle America,10,3A9C9B,-1808,116500,1957,1473,59450,86.38900192,5.2635723,60.56882023,15.7937526
17105,"Livingston Co., Ill.",Rural Middle America,10,3A9C9B,-3187,109500,1959,2272,55003,88.73706118,5.404916847,50.63785772,15.33339072
17107,"Logan Co., Ill.",Rural Middle America,10,3A9C9B,-1380,101300,1959,1281,56838,86.06599419,4.672070744,61.71200206,14.84731892
17117,"Macoupin Co., Ill.",Rural Middle America,10,3A9C9B,-2452,98400,1965,1784,51756,96.09206531,5.654835433,62.77344493,14.28703138
17123,"Marshall Co., Ill.",Rural Middle America,10,3A9C9B,-1104,103300,1964,750,55337,94.81670929,5.222331476,60.90349076,14.0268897
17125,"Mason Co., Ill.",Rural Middle America,10,3A9C9B,-1101,81000,1961,957,51731,96.56580386,6.100770822,52.35993209,15.4634719
17131,"Mercer Co., Ill.",Rural Middle America,10,3A9C9B,-833,105100,1956,1060,52846,95.28108593,5.190901706,64.71284784,12.69359248
17135,"Montgomery Co., Ill.",Rural Middle America,10,3A9C9B,-1504,81000,1964,1576,51206,93.15039944,5.878483154,56.07734807,15.2512358
17137,"Morgan Co., Ill.",Rural Middle America,10,3A9C9B,-1569,103400,1966,1214,52357,88.75081366,4.911152081,60.08351756,15.6304378
17139,"Moultrie Co., Ill.",Rural Middle America,10,3A9C9B,-135,107500,1966,742,60496,96.69117647,6.941285486,63.93107477,14.75782577
17141,"Ogle Co., Ill.",Rural Middle America,10,3A9C9B,-2574,139900,1968,1617,60656,86.70074222,5.676605505,64.309736,14.53690752
17147,"Piatt Co., Ill.",Rural Middle America,10,3A9C9B,-329,128100,1969,948,67173,96.42444512,4.480939288,74.20560748,11.47123274
17155,"Putnam Co., Ill.",Rural Middle America,10,3A9C9B,-266,120800,1973,327,64000,91.7234154,5.71364047,57.69554247,12.93843297
17159,"Richland Co., Ill.",Rural Middle America,10,3A9C9B,-470,83200,1969,892,48489,95.08835922,5.767397521,65.50764951,15.96644751
17169,"Schuyler Co., Ill.",Rural Middle America,10,3A9C9B,-637,83400,1966,799,52946,93.31911869,7.027125432,66.04342581,15.33174481
17171,"Scott Co., Ill.",Rural Middle America,10,3A9C9B,-429,87500,1952,450,49745,97.06117553,5.651530109,50.71684588,14.864395
17173,"Shelby Co., Ill.",Rural Middle America,10,3A9C9B,-618,86800,1965,1664,51873,97.22823334,5.087140838,59.33741296,14.94414763
17183,"Vermilion Co., Ill.",Rural Middle America,10,3A9C9B,-4819,75900,1954,2063,43649,78.16426857,5.799554131,50.66109951,18.87385462
17185,"Wabash Co., Ill.",Rural Middle America,10,3A9C9B,-398,79000,1963,455,52535,94.26407868,6.013242158,64.39568899,15.3431076
17187,"Warren Co., Ill.",Rural Middle America,10,3A9C9B,-678,83900,1950,1137,54023,83.74788839,7.499234772,60.26075619,17.18781176
17189,"Washington Co., Ill.",Rural Middle America,10,3A9C9B,-721,108100,1969,1033,56118,96.02280827,5.164525779,73.17961165,12.994253
17195,"Whiteside Co., Ill.",Rural Middle America,10,3A9C9B,-2868,102200,1963,1492,54284,84.64129156,5.780359736,62.05765175,16.10349483
17203,"Woodford Co., Ill.",Rural Middle America,10,3A9C9B,-201,160300,1974,1157,75733,95.41909828,4.301647973,74.14269275,12.49068363
18007,"Benton Co., Ind.",Rural Middle America,10,3A9C9B,-183,84900,1953,822,52841,92.3255544,11.67576649,56.27883137,17.0475933
18009,"Blackford Co., Ind.",Rural Middle America,10,3A9C9B,-836,68500,1961,427,42636,95.83333333,10.02859261,51.02427921,16.87160421
18011,"Boone Co., Ind.",Rural Middle America,10,3A9C9B,10361,207500,1991,1184,82670,90.67020873,6.358238057,77.96448954,12.11480667
18017,"Cass Co., Ind.",Rural Middle America,10,3A9C9B,-1011,84100,1951,1121,47727,79.60204243,11.91641017,47.17808219,20.3861081
18023,"Clinton Co., Ind.",Rural Middle America,10,3A9C9B,-969,103700,1956,992,51540,82.06516694,10.71869967,46.67707114,18.21080029
18029,"Dearborn Co., Ind.",Rural Middle America,10,3A9C9B,-465,160800,1978,704,65005,96.43352566,7.822235203,57.71889401,13.92082703
18031,"Decatur Co., Ind.",Rural Middle America,10,3A9C9B,1055,121800,1972,804,55808,94.74510977,8.637348745,62.25352113,14.77158065
18033,"DeKalb Co., Ind.",Rural Middle America,10,3A9C9B,997,113600,1973,937,54289,95.04855729,8.882010095,57.27496311,15.2900824
18037,"Dubois Co., Ind.",Rural Middle America,10,3A9C9B,677,146000,1977,979,63033,90.46712722,8.634852059,62.68239677,15.44257305
18041,"Fayette Co., Ind.",Rural Middle America,10,3A9C9B,-1254,81400,1963,479,44970,95.6654746,10.03187294,49.1503268,20.16264974
18045,"Fountain Co., Ind.",Rural Middle America,10,3A9C9B,-889,93500,1963,864,50817,95.25598304,9.39049508,55.73282856,16.59961617
18047,"Franklin Co., Ind.",Rural Middle America,10,3A9C9B,-360,152200,1977,765,62467,96.77262478,9.044666985,56.20953502,15.11130007
